,label,text,words
471,0,the talk-heavy film plays like one of robert altman's lesser works . ,12
472,0,there's not a fresh idea at the core of this tale . ,12
473,1,a keep-'em-guessing plot and an affectionate take on its screwed-up characters . ,12
474,1,a beautifully tooled action thriller about love and terrorism in korea . ,12
475,1,bound to appeal to women looking for a howlingly trashy time . ,12
476,1,steve irwin's method is ernest hemmingway at accelerated speed and volume . ,12
477,0,the next big thing's not-so-big ( and not-so-hot ) directorial debut . ,12
478,1,essentially an exceptionally well-written well-edited well-directed well-acted bald rip-off of aliens . ,12
479,0,an ugly-duckling tale so hideously and clumsily told it feels accidental . ,12
480,1,compelling revenge thriller though somewhat weakened by a miscast leading lady . ,12
481,1,an overly melodramatic but somewhat insightful french coming-of-age film . . . ,12
482,1,the bard as black comedy -- willie would have loved it . ,12
483,1,while the story's undeniably hard to follow  iwai's gorgeous visuals seduce . ,12
484,1,claude chabrol has here a thriller without thrills but that's okay . ,12
485,1,the story is smart and entirely charming in intent and execution . ,12
486,0,the film's tone and pacing are off almost from the get-go . ,12
487,0,good-looking but relentlessly lowbrow outing plays like clueless does south fork . ,12
488,0,a movie that falls victim to frazzled wackiness and frayed satire . ,12
489,1,able to provide insight into a fascinating part of theater history . ,12
490,0,'dragonfly' dwells on crossing-over mumbo jumbo  manipulative sentimentality  and sappy dialogue . ,12
491,1,an extremely funny  ultimately heartbreaking look at life in contemporary china . ,12
492,0,it's a glorified sitcom  and a long  unfunny one at that . ,12
493,1,director rob marshall went out gunning to make a great one . ,12
494,0,there is not an ounce of honesty in the entire production . ,12
495,0,an empty shell of an epic rather than the real deal . ,12
496,1,diane lane works nothing short of a minor miracle in unfaithful . ,12
497,0,if this is cinema  i pledge allegiance to cagney and lacey . ,12
498,0,the 50-something lovebirds are too immature and unappealing to care about . ,12
499,0,an empty  ugly exercise in druggy trance-noir and trumped-up street credibility . ,12
500,0,one of those so-so films that could have been much better . ,12
501,0,represents something very close to the nadir of the thriller/horror genre . ,12
502,0,they takes a long time to get to its gasp-inducing ending . ,12
503,0,the film  like jimmy's routines  could use a few good laughs . ,12
504,0,coppola has made a film of intoxicating atmosphere and little else . ,12
505,0,it leers  offering next to little insight into its intriguing subject . ,12
506,1,a modest pleasure that accomplishes its goals with ease and confidence . ,12
507,0,solondz may well be the only one laughing at his own joke,12
508,0,a very slow  uneventful ride around a pretty tattered old carousel . ,12
509,0,too daft by half . . . but supremely good natured . ,12
510,1,underachieves only in not taking the shakespeare parallels quite far enough . ,12
511,0,a long slog for anyone but the most committed pokemon fan . ,12
512,1,even during the climactic hourlong cricket match  boredom never takes hold . ,12
513,0,a film with a great premise but only a great premise . ,12
514,1,smart and fun  but far more witty than it is wise . ,12
515,0,diane lane shines in unfaithful . almost everything else is wan . ,12
516,1,an amusing breezily apolitical documentary about life on the campaign trail . ,12
517,0,absurdities and clich�s accumulate like lint in a fat man's navel . ,12
518,1,"as teen movies go "" orange county "" is a refreshing change",12
519,1,a subtle and well-crafted ( for the most part ) chiller . ,12
520,1,intelligent  caustic take on a great writer and dubious human being . ,12
521,0,so aggressively cheery that pollyana would reach for a barf bag . ,12
522,0,no  it's not nearly as good as any of its influences . ,12
523,1,cage makes an unusual but pleasantly haunting debut behind the camera . ,12
524,1,a charming yet poignant tale of the irrevocable ties that bind . ,12
525,0,there is nothing funny in this every-joke-has- been-told-a- thousand-times- before movie . ,12
526,1,despite modest aspirations its occasional charms are not to be dismissed . ,12
527,0,a whimsical if predictable time-travel fable marred by a willful single-mindedness . ,12
528,0,behind the glitz  hollywood is sordid and disgusting . quelle surprise ! ,12
529,0,shafer's feature doesn't offer much in terms of plot or acting . ,12
530,1,splendidly illustrates the ability of the human spirit to overcome adversity . ,12
531,1,it's surprisingly decent  particularly for a tenth installment in a series . ,12
532,0,contains the humor  characterization  poignancy  and intelligence of a bad sitcom . ,12
533,1,an energetic  violent movie with a momentum that never lets up . ,12
534,0,the screenplay flounders under the weight of too many story lines . ,12
535,1,the humor and humanity of monsoon wedding are in perfect balance . ,12
536,1,a mostly believable  refreshingly low-key and quietly inspirational little sports drama . ,12
537,0,it's a movie forged in the fires of chick flick hell . ,12
538,0,enigma is well-made  but it's just too dry and too placid . ,12
539,1,part of the film's cheeky charm comes from its vintage schmaltz . ,12
540,0,the film wasn't preachy  but it was feminism by the book . ,12
541,0,bartleby is a one-joke movie  and a bad joke at that . ,12
542,1,often shocking but ultimately worthwhile exploration of motherhood and desperate mothers . ,12
543,1,'tobey maguire is a poster boy for the geek generation . ',12
544,0,the disjointed mess flows as naturally as jolie's hideous yellow 'do . ,12
545,1,it reaffirms life as it looks in the face of death . ,12
546,1,"this is not a retread of "" dead poets' society . "" ",12
547,1,what jackson has accomplished here is amazing on a technical level . ,12
548,1,the script is smart and dark - hallelujah for small favors . ,12
549,0,an artsploitation movie with too much exploitation and too little art . ,12
550,0,avary's film never quite emerges from the shadow of ellis' book . ,12
551,1,a metaphor for a modern-day urban china searching for its identity . ,12
552,1,it represents better-than-average movie-making that doesn't demand a dumb distracted audience . ,12
553,1,nettelbeck . . . has a pleasing way with a metaphor . ,12
554,0,harvard man is a semi-throwback  a reminiscence without nostalgia or sentimentality . ,12
555,0,"demeo is not without talent , he just needs better material . ",12
556,1,the movie exists for its soccer action and its fine acting . ,12
557,0,kaufman's script is never especially clever and often is rather pretentious . ,12
558,1,a comedy that swings and jostles to the rhythms of life . ,12
559,0,the timing in nearly every scene seems a half beat off . ,12
560,1,oliveira seems to pursue silent film representation with every mournful composition . ,12
561,1,a deceivingly simple film one that grows in power in retrospect . ,12
562,1,the vistas are sweeping and the acting is far from painful . ,12
563,0,this movie plays like an extended dialogue exercise in retard 101 . ,12
564,1,makes s&m seem very romantic and maggie gyllenhaal is a delight . ,12
565,0,i'm not exactly sure what this movie thinks it is about . ,12
566,0,writer-director ritchie reduces wertmuller's social mores and politics to tiresome jargon . ,12
567,1,a swashbuckling tale of love betrayal revenge and above all faith . ,12
568,1,the invincible werner herzog is alive and well and living in la,12
569,0,the attempt is courageous  even if the result is wildly uneven . ,12
570,0," "" abandon "" will leave you wanting to abandon the theater . ",12
571,0,it's not without its pleasures  but i'll stick with the tune . ,12
572,0,it's at once laughable and compulsively watchable  in its committed dumbness . ,12
573,1,a pleasant enough comedy that should have found a summer place . ,12
574,0,thoughtless  random  superficial humour and a lot of very bad scouse accents,12
575,1,vividly conveys both the pitfalls and the pleasures of over-the-top love . ,12
576,1,a deviant topical comedy which is funny from start to finish . ,12
577,1,i'd watch these two together again in a new york minute . ,12
578,1,a mildly enjoyable if toothless adaptation of a much better book . ,12
579,0,i have to admit that i am baffled by jason x . ,12
580,1,although shot with little style  skins is heartfelt and achingly real . ,12
581,1,robinson's web of suspense matches the page-turning frenzy that clancy creates . ,12
582,1,a giddy and provocative sexual romp that has something to say . ,12
583,1,the film is a very good viewing alternative for young women . ,12
584,0,it may be a prize winner  but teacher is a bomb . ,12
585,0,the dialogue is cumbersome  the simpering soundtrack and editing more so . ,12
586,1,the ending feels at odds with the rest of the film . ,12
587,1,a provocative movie about loss anger greed jealousy sickness and love . ,12
588,0,the best thing about the movie is its personable  amusing cast . ,12
589,1,an intelligent romantic thriller of a very old-school kind of quality . ,12
